count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
946758,2013,1,"South West",144,"Bristol, City of",C,Minor,,,357975,168478,51.41375519,-2.60567023,,,Counted,"Manual count",61,159,14826,147,2224,339,19,16,3,3,20,400,17755
946775,2013,1,"South West",144,"Bristol, City of",U,Minor,,,362200,169906,51.42689289,-2.54507447,,,Counted,"Manual count",134,70,5132,93,912,28,3,1,2,1,0,34,6240
946776,2013,1,"South West",144,"Bristol, City of",U,Minor,,,352690,177291,51.49257452,-2.68283983,,,Counted,"Manual count",11,1,288,0,34,2,0,0,0,0,0,2,326
946793,2013,1,"South West",144,"Bristol, City of",U,Minor,,,359604,172375,51.44891226,-2.58269377,,,Counted,"Manual count",815,33,6914,826,290,14,0,0,0,0,0,14,8077
946746,2013,1,"South West",144,"Bristol, City of",B4468,Minor,,,357503,174951,51.47191889,-2.61323606,,,Counted,"Manual count",260,5,880,0,85,2,0,0,0,0,0,2,971
946814,2013,1,"South West",144,"Bristol, City of",U,Minor,,,357522,175137,51.47359265,-2.61298495,,,Counted,"Manual count",38,1,347,0,31,0,0,0,0,0,0,0,378
946747,2013,1,"South West",144,"Bristol, City of",B4052,Minor,,,359779,174780,51.47054827,-2.58044999,,,Counted,"Manual count",434,191,15185,36,2419,80,11,4,1,1,0,97,17928
946754,2013,1,"South West",144,"Bristol, City of",C,Minor,,,361749,171411,51.44039421,-2.55172402,,,Counted,"Manual count",82,60,5048,96,821,43,8,1,0,1,1,54,6079
946765,2013,1,"South West",144,"Bristol, City of",U,Minor,,,357754,175691,51.47859107,-2.60971128,,,Counted,"Manual count",95,6,463,0,54,1,0,0,0,0,0,1,525
946772,2013,1,"South West",144,"Bristol, City of",U,Minor,,,363408,175722,51.47926497,-2.52830391,,,Counted,"Manual count",18,4,186,0,32,2,3,0,0,0,0,5,226
946779,2013,1,"South West",144,"Bristol, City of",U,Minor,,,353755,177393,51.49357992,-2.66751422,,,Counted,"Manual count",18,6,452,3,101,1,0,0,0,0,1,2,565
946804,2013,1,"South West",144,"Bristol, City of",U,Minor,,,357986,172619,51.45098801,-2.60600468,,,Counted,"Manual count",309,78,4386,1,471,38,4,0,0,0,0,42,4979
946752,2013,1,"South West",144,"Bristol, City of",B4054,Minor,,,354668,177031,51.49039935,-2.65431750,,,Counted,"Manual count",145,190,9751,166,1537,117,2,13,2,5,2,141,11785
946767,2013,1,"South West",144,"Bristol, City of",U,Minor,,,356700,177176,51.49186272,-2.62506996,,,Counted,"Manual count",12,6,847,0,89,5,1,0,0,0,0,6,948
946786,2013,1,"South West",144,"Bristol, City of",U,Minor,,,352373,177858,51.49764563,-2.68748223,,,Counted,"Manual count",13,13,1082,0,649,106,14,3,14,18,24,179,1923
946820,2013,1,"South West",144,"Bristol, City of",U,Minor,,,358914,173775,51.46144995,-2.59278548,,,Counted,"Manual count",30,0,505,0,91,7,2,0,0,0,0,9,606
942449,2006,1,"South West",144,"Bristol, City of",U,Minor,,,363471,176318,51.48462776,-2.52745862,,,Counted,"Manual count",67,11,1035,12,110,8,2,3,1,0,0,14,1182
74492,2006,1,"South West",144,"Bristol, City of",A370,Major,A38,A4,359400,172050,51.44597553,-2.58559179,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",205,134,9974,134,2459,386,60,163,21,39,40,709,13410
74493,2006,1,"South West",144,"Bristol, City of",A370,Major,A38,A4,359400,171970,51.44525625,-2.58558259,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",274,153,8391,172,2145,312,25,19,19,26,40,441,11302
952443,2006,1,"South West",144,"Bristol, City of",U,Minor,,,362692,175983,51.48156473,-2.53864124,,,Counted,"Manual count",144,93,6455,145,586,55,3,1,0,0,0,59,7338
74495,2006,1,"South West",144,"Bristol, City of",A420,Major,A4044,"A420 split",359700,173180,51.45615694,-2.58140437,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",649,549,20793,1027,2927,262,49,20,8,9,12,360,25656
77977,2006,1,"South West",144,"Bristol, City of",A4,Major,A4174,"Emery Rd",362500,170230,51.42982602,-2.54079412,0.60,0.37,Estimated,"Estimated from nearby links",158,789,28788,377,4687,906,143,97,50,128,131,1455,36096
966008,2006,1,"South West",144,"Bristol, City of",U,Minor,,,358333,176956,51.49000774,-2.60152417,,,Counted,"Manual count",25,4,380,0,39,6,1,0,0,0,0,7,430
990068,2006,1,"South West",144,"Bristol, City of",B4465,Minor,,,362200,174140,51.46496137,-2.54552811,,,Counted,"Manual count",73,132,12893,195,2191,366,46,15,4,8,7,446,15857
990069,2006,1,"South West",144,"Bristol, City of",B4056,Minor,,,357800,176670,51.48739669,-2.60916626,,,Counted,"Manual count",353,162,12038,126,1264,106,21,23,4,2,9,165,13755
966007,2006,1,"South West",144,"Bristol, City of",U,Minor,,,358020,171123,51.43753993,-2.60533748,,,Counted,"Manual count",66,11,833,2,146,6,0,0,0,0,0,6,998
46134,2006,1,"South West",144,"Bristol, City of",A4,Major,A370,A37,359810,172050,51.44600486,-2.57969255,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",740,806,27344,1003,4196,717,132,144,40,131,169,1333,34682
966010,2006,1,"South West",144,"Bristol, City of",U,Minor,,,361294,173293,51.45728449,-2.55847648,,,Counted,"Manual count",116,24,1488,3,154,8,1,0,0,0,1,10,1679
996519,2006,1,"South West",144,"Bristol, City of",C,Minor,,,358900,176900,51.48954586,-2.59335157,,,Counted,"Manual count",92,174,9725,120,1296,83,8,12,2,0,1,106,11421
99620,2006,1,"South West",144,"Bristol, City of",M5,Major,18,18A,353300,178320,51.50187694,-2.67419065,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",0,499,69965,212,8216,2060,336,296,560,1511,2230,6993,85885
47131,2006,1,"South West",144,"Bristol, City of",A420,Major,B4467,A431,362000,173530,51.45946336,-2.54834124,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",339,500,13991,393,3698,323,36,21,6,7,12,405,18987
47164,2006,1,"South West",144,"Bristol, City of",A420,Major,"Old Market St","Stapleton Rd",359800,173350,51.45769255,-2.57998459,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",357,210,11107,483,2669,281,38,26,4,4,10,363,14832
99507,2006,1,"South West",144,"Bristol, City of",A4320,Major,A4,A420,360500,173000,51.45459509,-2.56987090,2.20,1.37,Counted,"Manual count",112,447,22093,259,4448,940,183,136,41,125,277,1702,28949
99508,2006,1,"South West",144,"Bristol, City of",A4,Major,A4320,"Eagle Rd",361450,171000,51.43667853,-2.55598076,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",286,617,17892,610,2826,601,121,41,34,97,104,998,22943
966011,2006,1,"South West",144,"Bristol, City of",U,Minor,,,361318,174898,51.47171684,-2.55830722,,,Counted,"Manual count",42,37,2233,28,196,18,5,0,0,0,0,23,2517
990510,2006,1,"South West",144,"Bristol, City of",B4054,Minor,,,352810,177330,51.49293521,-2.68111673,,,Counted,"Manual count",69,131,9565,298,1205,86,11,4,4,2,1,108,11307
47676,2006,1,"South West",144,"Bristol, City of",A4018,Major,A4176,A4162,357000,176990,51.49021336,-2.62072642,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",123,53,12342,96,1028,164,14,19,5,2,4,208,13727
48003,2006,1,"South West",144,"Bristol, City of",A3029,Major,A370,A369,356780,171700,51.44263425,-2.62324633,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",310,829,48418,459,6096,949,186,248,97,218,237,1935,57737
930423,2006,1,"South West",144,"Bristol, City of",U,Minor,,,363890,174360,51.46705013,-2.52122394,,,Counted,"Manual count",83,187,10251,55,1526,100,14,4,3,4,3,128,12147
930430,2006,1,"South West",144,"Bristol, City of",U,Minor,,,357950,174260,51.46573960,-2.60671838,,,Counted,"Manual count",213,50,5689,9,527,35,6,0,0,0,0,41,6316
930422,2006,1,"South West",144,"Bristol, City of",U,Minor,,,360220,167760,51.40746197,-2.57331017,,,Counted,"Manual count",66,118,8776,133,1467,83,13,13,2,0,1,112,10606
930425,2006,1,"South West",144,"Bristol, City of",U,Minor,,,356050,176850,51.48888139,-2.63439102,,,Counted,"Manual count",68,45,4039,67,253,18,1,1,1,0,0,21,4425
930427,2006,1,"South West",144,"Bristol, City of",U,Minor,,,357980,172160,51.44686067,-2.60603635,,,Counted,"Manual count",233,367,12503,79,2002,154,20,23,0,6,0,203,15154
48123,2006,1,"South West",144,"Bristol, City of",A4320,Major,A432,A4032/M32,360317,174130,51.46474217,-2.57263167,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",67,550,24904,219,5805,1164,183,144,63,134,353,2041,33519
930424,2006,1,"South West",144,"Bristol, City of",U,Minor,,,360450,176860,51.48929708,-2.57102377,,,Counted,"Manual count",224,81,3842,92,555,80,3,1,3,1,0,88,4658
930426,2006,1,"South West",144,"Bristol, City of",U,Minor,,,356840,175150,51.47365777,-2.62280529,,,Counted,"Manual count",236,93,11439,83,1017,67,2,0,0,1,0,70,12702
930428,2006,1,"South West",144,"Bristol, City of",U,Minor,,,359440,173730,51.46108340,-2.58520945,,,Counted,"Manual count",312,53,2230,1,406,34,8,0,0,0,2,44,2734
48459,2006,1,"South West",144,"Bristol, City of",A4,Major,A4044,A370,359550,172320,51.44841389,-2.58346449,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",831,1350,35134,1486,5313,881,132,124,58,90,199,1484,44767
930421,2006,1,"South West",144,"Bristol, City of",U,Minor,,,357240,169310,51.42118065,-2.61633885,,,Counted,"Manual count",47,169,9818,132,1492,154,10,8,2,2,4,180,11791
930429,2006,1,"South West",144,"Bristol, City of",U,Minor,,,358860,178600,51.50482762,-2.59412643,,,Counted,"Manual count",190,254,13078,138,1508,143,59,43,4,4,4,257,15235
930431,2006,1,"South West",144,"Bristol, City of",U,Minor,,,356640,172990,51.45422192,-2.62541905,,,Counted,"Manual count",48,21,3047,5,287,35,0,4,1,1,0,41,3401
73288,2004,1,"South West",144,"Bristol, City of",A431,Major,"LA Boundary",A420,363170,173350,51.45792253,-2.53148290,1.90,1.18,Counted,"Dependent on a neighbouring counted link",121,261,18469,273,2234,185,31,6,6,11,8,247,21484
7046,2003,1,"South West",144,"Bristol, City of",A403,Major,"Kings Road Avenue","Unclassified Road",352000,180000,51.51687229,-2.69314733,5.80,3.60,Counted,"Manual count",87,251,5902,41,2294,840,198,185,176,653,424,2476,10964
18042,2003,1,"South West",144,"Bristol, City of",A4320,Major,"Lawrence Hill roundabout",A432,360450,173701,51.46089434,-2.57066909,0.60,0.37,Counted,"Manual count",99,466,25782,197,5205,979,133,73,84,226,152,1647,33297
18376,2003,1,"South West",144,"Bristol, City of",A4,Major,"Water Lane",A4174,362000,170690,51.43392854,-2.54803533,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",173,1074,24473,524,3959,0,779,120,80,34,125,1138,31168
17817,2003,1,"South West",144,"Bristol, City of",A37,Major,"LA boundary",A4174,361100,169000,51.41867224,-2.56079543,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",83,272,11915,182,1905,0,347,91,58,45,241,782,15056
7097,2003,1,"South West",144,"Bristol, City of",A420,Major,"Midland Rd","Trinity Rd",360000,173300,51.45725721,-2.57710049,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",196,673,12988,701,2742,188,14,10,11,10,8,241,17345
16124,2003,1,"South West",144,"Bristol, City of",A4,Major,A4162,A4176,355000,176100,51.48205541,-2.64941701,4.30,2.67,Counted,"Manual count",143,349,16924,221,2627,698,228,175,125,269,184,1679,21800
28726,2003,1,"South West",144,"Bristol, City of",A4,Major,A3029,"A4 split",357000,172591,51.45066203,-2.62018969,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",75,463,17377,246,2042,405,56,81,28,21,23,614,20742
28727,2003,1,"South West",144,"Bristol, City of",A4162,Major,"Canford Lane",A4018,356855,177521,51.49497647,-2.62287983,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",48,228,5560,53,632,51,7,9,1,2,0,70,6543
7617,2003,1,"South West",144,"Bristol, City of",A4018,Major,A38,A4176,358020,173180,51.45603450,-2.60558218,2.60,1.62,Counted,"Manual count",1668,584,25348,764,2560,388,45,9,15,12,11,480,29736
16123,2003,1,"South West",144,"Bristol, City of",A4,Major,A37,A4320,359980,171770,51.44349943,-2.57721476,1.40,0.87,Counted,"Manual count",440,593,14950,518,2446,470,92,66,32,51,32,743,19250
7841,2003,1,"South West",144,"Bristol, City of",A4174,Major,"Hartcliffe Way roundabout",A37,360000,169470,51.42282129,-2.57666647,2.70,1.68,Counted,"Manual count",237,316,15199,136,2541,462,80,47,67,101,114,871,19063
27127,2003,1,"South West",144,"Bristol, City of",A420,Major,A4320,B4467,361000,173360,51.45786665,-2.56271514,1.30,0.81,Counted,"Manual count",599,479,15548,585,2497,423,62,11,20,26,13,555,19664
6401,2003,1,"South West",144,"Bristol, City of",A38,Major,"Parson St","A370 roundabout",358000,171000,51.43643254,-2.60561056,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",176,149,9115,433,1568,0,212,36,20,18,24,310,11575
36133,2003,1,"South West",144,"Bristol, City of",A4,Major,"A4176 Bridge Valley road","A3029 Brunel Way",356540,173000,51.45430414,-2.62685937,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",92,551,24770,298,4073,962,164,217,107,222,220,1892,31584
8390,2003,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Down Rd","Bedminster Rd",357900,170600,51.43282868,-2.60700141,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",105,421,17186,232,2547,432,63,55,64,69,110,793,21179
17057,2003,1,"South West",144,"Bristol, City of",A420,Major,A431,A4017,364000,173850,51.46247167,-2.51958836,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",102,236,8744,244,1670,0,187,15,9,9,10,230,11124
36410,2003,1,"South West",144,"Bristol, City of",A38,Major,"Kings Head Lane roundabout","Bedminster Rd",357200,170000,51.42738146,-2.61699764,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",53,175,11079,228,1641,191,70,106,29,49,24,469,13592
26043,2003,1,"South West",144,"Bristol, City of",M32,Major,2,"LA Boundary",362200,177000,51.49067589,-2.54583511,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",0,810,56137,503,7885,1823,283,238,209,557,529,3639,68974
18042,2005,1,"South West",144,"Bristol, City of",A4320,Major,"Lawrence Hill roundabout",A432,360450,173701,51.46089434,-2.57066909,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",68,415,25188,181,5292,944,133,82,70,173,174,1576,32652
16961,2005,1,"South West",144,"Bristol, City of",A370,Major,A3029/B3120,"A38 roundabout",357400,172000,51.44537866,-2.61436243,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",341,200,13913,56,2156,411,67,105,45,65,51,744,17069
6401,2005,1,"South West",144,"Bristol, City of",A38,Major,"Parson St","A370 roundabout",358000,171000,51.43643254,-2.60561056,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",121,80,8809,335,1840,0,287,54,17,13,28,399,11463
16959,2005,1,"South West",144,"Bristol, City of",A3029,Major,A38,"A3029 Ashton Road/Winterstoke Underpass",357000,170955,51.43595272,-2.61999040,1.40,0.87,Counted,"Manual count",146,377,25846,133,3749,795,119,148,53,151,106,1372,31477
7097,2005,1,"South West",144,"Bristol, City of",A420,Major,"Midland Rd","Trinity Rd",360000,173300,51.45725721,-2.57710049,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",134,364,12552,542,3218,248,19,14,9,7,9,306,16982
17057,2005,1,"South West",144,"Bristol, City of",A420,Major,A431,A4017,364000,173850,51.46247167,-2.51958836,2.10,1.30,Counted,"Manual count",180,206,9112,210,1637,178,45,14,2,7,4,250,11415
18376,2005,1,"South West",144,"Bristol, City of",A4,Major,"Water Lane",A4174,362000,170690,51.43392854,-2.54803533,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",118,955,23909,479,4025,0,775,134,67,25,143,1144,30512
7046,2005,1,"South West",144,"Bristol, City of",A403,Major,"Kings Road Avenue","Unclassified Road",352000,180000,51.51687229,-2.69314733,5.80,3.60,Counted,"Manual count",65,159,7501,41,1975,1184,261,221,153,498,280,2597,12273
7617,2005,1,"South West",144,"Bristol, City of",A4018,Major,A38,A4176,358020,173180,51.45603450,-2.60558218,2.60,1.62,Counted,"Manual count",431,290,20747,816,2452,318,27,6,14,4,13,382,24687
36409,2005,1,"South West",144,"Bristol, City of",A4044,Major,A420,A4032,359459,173341,51.45758724,-2.58489125,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",271,994,38561,1012,5036,761,88,91,85,177,177,1379,46982
27127,2005,1,"South West",144,"Bristol, City of",A420,Major,A4320,B4467,361000,173360,51.45786665,-2.56271514,1.30,0.81,Counted,"Manual count",389,446,15988,578,2523,285,48,29,16,39,15,432,19967
36132,2005,1,"South West",144,"Bristol, City of",A4,Major,"Emery Rd","LA Boundary",363100,170000,51.42779756,-2.53214001,1.10,0.68,Counted,"Manual count",164,721,28027,388,4429,872,142,89,55,141,119,1418,34983
26021,2005,1,"South West",144,"Bristol, City of",M5,Major,"Junction 18 M5","merge of feeder roads",352600,178100,51.49984054,-2.68424503,0.40,0.25,Counted,"Manual count",0,201,25891,158,3813,1953,405,444,487,1947,1277,6513,36576
17091,2005,1,"South West",144,"Bristol, City of",A432,Major,A4320,B4469,361300,175000,51.47263269,-2.55857757,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",72,217,9531,385,1716,228,23,0,3,3,4,261,12110
37186,2005,1,"South West",144,"Bristol, City of",A432,Major,B4469,B4469,361600,175150,51.47400186,-2.55427486,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",203,483,25003,414,4367,498,64,13,30,71,77,753,31020
7841,2005,1,"South West",144,"Bristol, City of",A4174,Major,"Hartcliffe Way roundabout",A37,360000,169470,51.42282129,-2.57666647,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",163,282,14849,124,2584,445,80,53,56,77,132,843,18682
8390,2005,1,"South West",144,"Bristol, City of",A38,Major,"Bedminster Down Rd","Bedminster Rd",357900,170600,51.43282868,-2.60700141,0.30,0.19,Counted,"Manual count",185,389,18404,368,3005,493,65,80,37,87,88,850,23016
26128,2005,1,"South West",144,"Bristol, City of",A3029,Major,A4,A370,356750,172000,51.44532926,-2.62371470,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",126,963,43706,604,5466,795,145,259,79,212,157,1647,52386
26043,2005,1,"South West",144,"Bristol, City of",M32,Major,"Junction 2 M32","LA Boundary",362200,177000,51.49067589,-2.54583511,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",0,1023,64762,634,7957,1797,292,316,197,622,506,3730,78106
26403,2005,1,"South West",144,"Bristol, City of",A38,Major,"St James Barton","Muller Road",359000,175000,51.47247022,-2.59169016,3.60,2.24,Counted,"Manual count",968,344,10746,556,1610,223,16,6,3,8,6,262,13518
36133,2005,1,"South West",144,"Bristol, City of",A4,Major,"A4176 Bridge Valley road","A3029 Brunel Way",356540,173000,51.45430414,-2.62685937,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",63,491,24198,273,4142,928,163,242,90,170,253,1846,30950
